workerid,internal_node_id,response,rt,stimulus,time_elapsed,trial_index,scales,within_group,exp_group
27,0.0-4.0-0.1,0,9625,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,115894,5,hard,1,1
27,0.0-4.0-0.10,0,9089,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,167943,14,hard,1,1
28,0.0-4.0-0.5,1,10498,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,261358,9,hard,1,1
28,0.0-4.0-0.12,1,8197,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,321451,16,hard,1,1
29,0.0-4.0-0.3,1,81999,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,194767,7,hard,1,1
29,0.0-4.0-0.11,1,11176,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,245415,15,hard,1,1
30,0.0-4.0-0.2,1,2771,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,32521,6,hard,1,1
30,0.0-4.0-0.13,1,2439,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,65011,17,hard,1,1
32,0.0-4.0-0.2,0,7261,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,60120,6,hard,1,1
32,0.0-4.0-0.13,1,2954,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,363766,17,hard,1,1
33,0.0-4.0-0.5,0,7380,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,88580,9,hard,1,1
33,0.0-4.0-0.8,0,7021,<p style='font-size: 25px;'> The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,106610,12,hard,1,1
6,0.0-5.0-0.0,0,21239,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,147744,18,hard,2,2
6,0.0-5.0-0.16,0,4258,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,252430,34,hard,2,2
7,0.0-5.0-0.3,0,2542,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,65466,21,hard,2,2
7,0.0-5.0-0.18,0,4780,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,97940,36,hard,2,2
8,0.0-5.0-0.5,0,3649,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,189928,23,hard,2,2
8,0.0-5.0-0.18,0,3184,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,243991,36,hard,2,2
11,0.0-5.0-0.5,0,2710,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,199019,23,hard,2,2
11,0.0-5.0-0.24,0,4161,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,276536,42,hard,2,2
12,0.0-5.0-0.3,0,6686,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,162066,21,hard,2,2
12,0.0-5.0-0.21,0,3463,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,276066,39,hard,2,2
13,0.0-5.0-0.7,0,7956,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,231047,25,hard,2,2
13,0.0-5.0-0.24,0,5927,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,335087,42,hard,2,2
14,0.0-5.0-0.3,0,10524,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,199357,21,hard,2,2
14,0.0-5.0-0.25,0,7022,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,389214,43,hard,2,2
15,0.0-5.0-0.1,0,3514,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,84559,19,hard,2,2
15,0.0-5.0-0.14,0,2507,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,133415,32,hard,2,2
16,0.0-5.0-0.4,0,12752,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,125139,22,hard,2,2
16,0.0-5.0-0.23,0,3048,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,186123,41,hard,2,2
17,0.0-5.0-0.10,0,9760,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,185307,28,hard,2,2
17,0.0-5.0-0.15,0,4007,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,205019,33,hard,2,2
18,0.0-5.0-0.5,0,6076,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,190429,23,hard,2,2
18,0.0-5.0-0.24,0,2073,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,276433,42,hard,2,2
20,0.0-5.0-0.10,0,1782,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,93872,28,hard,2,2
20,0.0-5.0-0.18,0,2270,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,115072,36,hard,2,2
21,0.0-5.0-0.8,0,3364,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,119785,26,hard,2,2
21,0.0-5.0-0.21,0,6003,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,168328,39,hard,2,2
22,0.0-5.0-0.0,1,14797,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,108640,18,hard,2,2
22,0.0-5.0-0.21,1,3415,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,262608,39,hard,2,2
23,0.0-5.0-0.7,1,1907,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,222260,25,hard,2,2
23,0.0-5.0-0.22,1,1528,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,252429,40,hard,2,2
24,0.0-5.0-0.6,0,3519,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,219385,24,hard,2,2
24,0.0-5.0-0.16,0,5520,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,273219,34,hard,2,2
25,0.0-5.0-0.9,1,3966,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,172579,27,hard,2,2
25,0.0-5.0-0.23,0,4098,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,264586,41,hard,2,2
26,0.0-5.0-0.1,0,7482,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,145186,19,hard,2,2
26,0.0-5.0-0.20,0,7824,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,266030,38,hard,2,2
27,0.0-5.0-0.4,0,6209,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,223735,22,hard,2,2
27,0.0-5.0-0.14,0,3285,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,276919,32,hard,2,2
28,0.0-5.0-0.1,1,19512,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,363981,19,hard,2,2
28,0.0-5.0-0.22,1,10016,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,570229,40,hard,2,2
29,0.0-5.0-0.12,1,14391,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,404118,30,hard,2,2
29,0.0-5.0-0.24,1,8111,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,487078,42,hard,2,2
30,0.0-5.0-0.0,0,7984,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,72997,18,hard,2,2
30,0.0-5.0-0.17,1,1647,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,111124,35,hard,2,2
32,0.0-5.0-0.7,1,2567,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,471403,25,hard,2,2
32,0.0-5.0-0.24,1,1653,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,596194,42,hard,2,2
33,0.0-5.0-0.6,0,10043,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,181952,24,hard,2,2
33,0.0-5.0-0.22,0,5832,<p style='font-size: 25px;'>A: Is the problem hard? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,293135,40,hard,2,2
6,0.0-5.0-0.1,0,6572,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,154319,19,hard,2,3
6,0.0-5.0-0.19,0,3054,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,263193,37,hard,2,3
7,0.0-5.0-0.0,0,6401,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,54151,18,hard,2,3
7,0.0-5.0-0.21,0,1888,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,102382,39,hard,2,3
8,0.0-5.0-0.4,0,4902,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,186278,22,hard,2,3
8,0.0-5.0-0.15,0,4523,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,235488,33,hard,2,3
11,0.0-5.0-0.12,0,5607,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,232493,30,hard,2,3
11,0.0-5.0-0.13,0,4335,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,236831,31,hard,2,3
12,0.0-5.0-0.7,0,5464,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,184179,25,hard,2,3
12,0.0-5.0-0.14,0,6450,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,227683,32,hard,2,3
13,0.0-5.0-0.6,0,3731,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,223091,24,hard,2,3
13,0.0-5.0-0.16,0,6883,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,283074,34,hard,2,3
14,0.0-5.0-0.5,0,6744,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,218566,23,hard,2,3
14,0.0-5.0-0.20,0,15479,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,347654,38,hard,2,3
15,0.0-5.0-0.3,0,5295,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,93914,21,hard,2,3
15,0.0-5.0-0.24,0,3166,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,162455,42,hard,2,3
16,0.0-5.0-0.5,0,5439,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,130579,23,hard,2,3
16,0.0-5.0-0.16,0,3640,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,162699,34,hard,2,3
17,0.0-5.0-0.11,0,4365,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,189673,29,hard,2,3
17,0.0-5.0-0.21,0,5145,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,228267,39,hard,2,3
18,0.0-5.0-0.9,0,3390,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,210499,27,hard,2,3
18,0.0-5.0-0.19,0,1610,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,261455,37,hard,2,3
20,0.0-5.0-0.3,0,5366,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,74112,21,hard,2,3
20,0.0-5.0-0.16,0,3718,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,109903,34,hard,2,3
21,0.0-5.0-0.6,0,5448,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,113588,24,hard,2,3
21,0.0-5.0-0.24,0,2168,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,178332,42,hard,2,3
22,0.0-5.0-0.2,1,12103,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,148560,20,hard,2,3
22,0.0-5.0-0.20,1,22716,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,259191,38,hard,2,3
23,0.0-5.0-0.9,1,4074,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,227776,27,hard,2,3
23,0.0-5.0-0.14,1,2621,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,239032,32,hard,2,3
24,0.0-5.0-0.4,0,7766,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,207497,22,hard,2,3
24,0.0-5.0-0.17,0,10814,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,284033,35,hard,2,3
25,0.0-5.0-0.11,1,5236,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,186891,29,hard,2,3
25,0.0-5.0-0.22,0,11187,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,260485,40,hard,2,3
26,0.0-5.0-0.11,0,16612,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,217278,29,hard,2,3
26,0.0-5.0-0.13,0,9355,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,228967,31,hard,2,3
27,0.0-5.0-0.10,0,4175,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,253478,28,hard,2,3
27,0.0-5.0-0.20,0,6294,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,315875,38,hard,2,3
28,0.0-5.0-0.3,0,10947,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,385095,21,hard,2,3
28,0.0-5.0-0.18,0,9014,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,528282,36,hard,2,3
29,0.0-5.0-0.0,0,14143,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,273791,18,hard,2,3
29,0.0-5.0-0.14,1,7687,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,418990,32,hard,2,3
30,0.0-5.0-0.9,1,4986,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,97026,27,hard,2,3
30,0.0-5.0-0.13,1,924,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,102674,31,hard,2,3
32,0.0-5.0-0.0,0,7920,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,371687,18,hard,2,3
32,0.0-5.0-0.13,1,91866,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,572114,31,hard,2,3
33,0.0-5.0-0.1,0,10680,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,146252,19,hard,2,3
33,0.0-5.0-0.17,0,7306,<p style='font-size: 25px;'>A: Is the problem unsolvable? <br>B: The problem is hard. <br>Would you conclude that the problem is not unsolvable? </p>,264760,35,hard,2,3
6,0.0-4.0-0.2,1,6381,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,45820,6,small,1,1
6,0.0-4.0-0.9,1,4494,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,93206,13,small,1,1
7,0.0-4.0-0.0,0,4271,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,18715,4,small,1,1
7,0.0-4.0-0.8,0,2693,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,38481,12,small,1,1
8,0.0-4.0-0.5,1,5377,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,86611,9,small,1,1
8,0.0-4.0-0.13,1,8133,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,154626,17,small,1,1
11,0.0-4.0-0.3,0,3714,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,102031,7,small,1,1
11,0.0-4.0-0.9,0,4787,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,152370,13,small,1,1
12,0.0-4.0-0.0,0,7676,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,52172,4,small,1,1
12,0.0-4.0-0.9,0,2696,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,102012,13,small,1,1
13,0.0-4.0-0.6,0,8611,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,137356,10,small,1,1
13,0.0-4.0-0.11,0,4561,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,159984,15,small,1,1
14,0.0-4.0-0.3,1,4785,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,74576,7,small,1,1
14,0.0-4.0-0.13,1,5071,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,151682,17,small,1,1
15,0.0-4.0-0.4,0,3973,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,38221,8,small,1,1
15,0.0-4.0-0.13,0,2344,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,73632,17,small,1,1
16,0.0-4.0-0.5,1,5016,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,67003,9,small,1,1
16,0.0-4.0-0.10,1,2583,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,81923,14,small,1,1
17,0.0-4.0-0.2,1,5155,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,73335,6,small,1,1
17,0.0-4.0-0.8,1,5489,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,102929,12,small,1,1
18,0.0-4.0-0.2,1,7710,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,65159,6,small,1,1
18,0.0-4.0-0.9,1,5716,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,103091,13,small,1,1
20,0.0-4.0-0.6,0,1990,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,37928,10,small,1,1
20,0.0-4.0-0.7,0,1702,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,39632,11,small,1,1
21,0.0-4.0-0.0,0,4648,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,29800,4,small,1,1
21,0.0-4.0-0.12,0,1963,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,68408,16,small,1,1
22,0.0-4.0-0.5,1,5701,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,46657,9,small,1,1
22,0.0-4.0-0.7,1,8158,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,60793,11,small,1,1
23,0.0-4.0-0.6,0,14448,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,148530,10,small,1,1
23,0.0-4.0-0.13,0,2220,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,182899,17,small,1,1
24,0.0-4.0-0.6,0,11815,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,109858,10,small,1,1
24,0.0-4.0-0.9,0,3510,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,128218,13,small,1,1
25,0.0-4.0-0.3,1,5935,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,51845,7,small,1,1
25,0.0-4.0-0.10,1,6240,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,93727,14,small,1,1
26,0.0-4.0-0.6,1,5708,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,90076,10,small,1,1
26,0.0-4.0-0.13,0,6899,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,124116,17,small,1,1
27,0.0-4.0-0.6,0,6099,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,144401,10,small,1,1
27,0.0-4.0-0.12,0,8177,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,179615,16,small,1,1
28,0.0-4.0-0.1,1,13563,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,215945,5,small,1,1
28,0.0-4.0-0.13,1,11849,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,333299,17,small,1,1
29,0.0-4.0-0.4,1,8791,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,203559,8,small,1,1
29,0.0-4.0-0.7,1,5271,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,218679,11,small,1,1
30,0.0-4.0-0.3,1,3860,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,36382,7,small,1,1
30,0.0-4.0-0.7,1,4778,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,50508,11,small,1,1
32,0.0-4.0-0.5,1,68063,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,137183,9,small,1,1
32,0.0-4.0-0.7,0,6080,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,164136,11,small,1,1
33,0.0-4.0-0.0,1,9403,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,46833,4,small,1,1
33,0.0-4.0-0.9,1,5707,<p style='font-size: 25px;'>The box is small. <br>Would you conclude that the box is not tiny? </p>,112317,13,small,1,1
6,0.0-5.0-0.6,1,7999,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,187737,24,small,2,2
6,0.0-5.0-0.20,1,10660,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,273855,38,small,2,2
7,0.0-5.0-0.9,0,1480,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,80579,27,small,2,2
7,0.0-5.0-0.16,0,1719,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,92187,34,small,2,2
8,0.0-5.0-0.11,1,6447,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,217390,29,small,2,2
8,0.0-5.0-0.24,1,2865,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,264755,42,small,2,2
11,0.0-5.0-0.3,0,3015,<p style='font-size: 25px;'>A: Is the box small? <br>B: The box is small. <br>Would you conclude that the box is not tiny?</p>,192661,21,small,2,2
