workerid,internal_node_id,response,rt,stimulus,time_elapsed,trial_index,scales,within_group,exp_group
52,0.0-5.0-0.18,0,6380,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",503984,36,small,2,3
53,0.0-5.0-0.6,1,4291,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",181821,24,small,2,3
53,0.0-5.0-0.19,1,2697,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",225976,37,small,2,3
54,0.0-5.0-0.5,1,3462,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",102705,23,small,2,3
54,0.0-5.0-0.19,1,1680,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",143942,37,small,2,3
55,0.0-5.0-0.1,1,18299,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",191032,19,small,2,3
55,0.0-5.0-0.15,0,10725,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",324218,33,small,2,3
56,0.0-5.0-0.7,1,5134,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",129675,25,small,2,3
56,0.0-5.0-0.19,1,1062,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",151091,37,small,2,3
57,0.0-5.0-0.3,1,23150,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",564918,21,small,2,3
57,0.0-5.0-0.21,0,21103,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",716702,39,small,2,3
58,0.0-5.0-0.3,0,28515,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",215615,21,small,2,3
58,0.0-5.0-0.21,0,11695,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",410544,39,small,2,3
59,0.0-5.0-0.2,1,18862,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",240965,20,small,2,3
59,0.0-5.0-0.14,1,11916,"<p style='font-size: 25px;'>John was getting married in a few days, and he was going to put the ring in his pocket so he could take it out for the wedding. <br>To keep the ring from wearing out, he wanted a box for the ring. <br>So he asked his friend Tommy to buy one. <br>Tommy called John after choosing the box, and John asked: &quot;Is the box tiny?&quot;<br>Tommy replies: &quot;The box is small.&quot;<br>Would you conclude that the box is not tiny?</p>",416405,32,small,2,3
35,0.0-4.0-0.5,0,5429,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,45674,9,some,1,1
35,0.0-4.0-0.10,0,3295,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,62858,14,some,1,1
36,0.0-4.0-0.3,1,6497,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,58376,7,some,1,1
36,0.0-4.0-0.8,0,4956,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,81560,12,some,1,1
37,0.0-4.0-0.3,0,4595,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,36478,7,some,1,1
37,0.0-4.0-0.12,0,16006,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,97664,16,some,1,1
38,0.0-4.0-0.2,0,2588,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,46470,6,some,1,1
38,0.0-4.0-0.12,0,2877,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,73088,16,some,1,1
39,0.0-4.0-0.5,0,5321,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,66275,9,some,1,1
39,0.0-4.0-0.7,0,3241,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,74663,11,some,1,1
40,0.0-4.0-0.4,0,4478,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,176481,8,some,1,1
40,0.0-4.0-0.9,0,3402,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,200481,13,some,1,1
41,0.0-4.0-0.4,0,5043,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,82116,8,some,1,1
41,0.0-4.0-0.7,0,4582,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,105195,11,some,1,1
42,0.0-4.0-0.5,0,4147,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,70963,9,some,1,1
42,0.0-4.0-0.13,0,5316,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,110438,17,some,1,1
43,0.0-4.0-0.6,1,683,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,40349,10,some,1,1
43,0.0-4.0-0.12,1,1484,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,45815,16,some,1,1
44,0.0-4.0-0.0,0,9797,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,85851,4,some,1,1
44,0.0-4.0-0.8,0,7359,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,148538,12,some,1,1
45,0.0-4.0-0.2,0,3376,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,42535,6,some,1,1
45,0.0-4.0-0.10,0,6311,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,69023,14,some,1,1
46,0.0-4.0-0.0,0,5032,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,214150,4,some,1,1
46,0.0-4.0-0.13,0,5230,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,301280,17,some,1,1
47,0.0-4.0-0.3,0,2967,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,35756,7,some,1,1
47,0.0-4.0-0.7,0,5399,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,51764,11,some,1,1
48,0.0-4.0-0.5,0,3693,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,45626,9,some,1,1
48,0.0-4.0-0.12,0,2658,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,64777,16,some,1,1
49,0.0-4.0-0.5,0,4832,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,83558,9,some,1,1
49,0.0-4.0-0.7,0,4315,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,94659,11,some,1,1
50,0.0-4.0-0.4,0,5624,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,125021,8,some,1,1
50,0.0-4.0-0.9,0,4000,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,143768,13,some,1,1
52,0.0-4.0-0.3,1,4864,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,52337,7,some,1,1
52,0.0-4.0-0.9,0,7203,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,155043,13,some,1,1
53,0.0-4.0-0.6,1,4511,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,43193,10,some,1,1
53,0.0-4.0-0.12,1,4283,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,82453,16,some,1,1
54,0.0-4.0-0.5,0,3284,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,55094,9,some,1,1
54,0.0-4.0-0.8,0,2281,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,63634,12,some,1,1
55,0.0-4.0-0.2,0,7499,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,66644,6,some,1,1
55,0.0-4.0-0.12,0,4590,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,145523,16,some,1,1
56,0.0-4.0-0.0,0,7968,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,20892,4,some,1,1
56,0.0-4.0-0.11,0,2454,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,71939,15,some,1,1
57,0.0-4.0-0.2,0,6022,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,271094,6,some,1,1
57,0.0-4.0-0.12,0,8398,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,422903,16,some,1,1
58,0.0-4.0-0.2,0,8716,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,81261,6,some,1,1
58,0.0-4.0-0.7,0,8281,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,117128,11,some,1,1
59,0.0-4.0-0.4,0,5486,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,127014,8,some,1,1
59,0.0-4.0-0.13,0,5324,<p style='font-size: 25px;'>Daphne eats some of the cookies. <br>Would you conclude that Daphne did not eat all of the cookies?</p>,196676,17,some,1,1
35,0.0-5.0-0.2,1,11369,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",102760,20,some,2,3
35,0.0-5.0-0.21,1,4763,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",198924,39,some,2,3
36,0.0-5.0-0.9,0,9077,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",173439,27,some,2,3
36,0.0-5.0-0.13,0,3581,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",194738,31,some,2,3
37,0.0-5.0-0.4,0,3944,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",177587,22,some,2,3
37,0.0-5.0-0.22,0,4299,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",311569,40,some,2,3
38,0.0-5.0-0.6,0,1475,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",109536,24,some,2,3
38,0.0-5.0-0.14,0,1757,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",130270,32,some,2,3
39,0.0-5.0-0.4,0,6631,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",138919,22,some,2,3
39,0.0-5.0-0.21,0,3385,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",220676,39,some,2,3
40,0.0-5.0-0.4,0,7474,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",253316,22,some,2,3
40,0.0-5.0-0.25,0,2923,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",360684,43,some,2,3
41,0.0-5.0-0.4,0,7553,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",170658,22,some,2,3
41,0.0-5.0-0.21,0,4494,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",302574,39,some,2,3
42,0.0-5.0-0.7,0,4853,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",194396,25,some,2,3
42,0.0-5.0-0.24,0,12436,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",315080,42,some,2,3
43,0.0-5.0-0.8,0,1200,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",60922,26,some,2,3
43,0.0-5.0-0.16,1,1095,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",71915,34,some,2,3
44,0.0-5.0-0.12,0,14327,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",453825,30,some,2,3
44,0.0-5.0-0.15,0,22695,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",497497,33,some,2,3
45,0.0-5.0-0.5,0,9568,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",155337,23,some,2,3
45,0.0-5.0-0.18,0,6376,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",229585,36,some,2,3
46,0.0-5.0-0.3,0,7955,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",338324,21,some,2,3
46,0.0-5.0-0.21,0,4284,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",458994,39,some,2,3
47,0.0-5.0-0.0,0,7631,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",79348,18,some,2,3
47,0.0-5.0-0.14,0,2855,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",166316,32,some,2,3
48,0.0-5.0-0.6,0,25440,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",200592,24,some,2,3
48,0.0-5.0-0.14,0,1316,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",222842,32,some,2,3
49,0.0-5.0-0.11,0,8998,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",255108,29,some,2,3
49,0.0-5.0-0.15,0,8167,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",292193,33,some,2,3
50,0.0-5.0-0.6,0,6159,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",214338,24,some,2,3
50,0.0-5.0-0.14,0,8041,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",274773,32,some,2,3
52,0.0-5.0-0.3,0,5843,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",223715,21,some,2,3
52,0.0-5.0-0.15,0,9107,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",413205,33,some,2,3
53,0.0-5.0-0.9,0,2677,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",193482,27,some,2,3
53,0.0-5.0-0.14,0,2126,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",210522,32,some,2,3
54,0.0-5.0-0.0,0,5003,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",82130,18,some,2,3
54,0.0-5.0-0.20,0,1663,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",145608,38,some,2,3
55,0.0-5.0-0.2,0,9765,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",200798,20,some,2,3
55,0.0-5.0-0.21,0,3314,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",361545,39,some,2,3
56,0.0-5.0-0.3,0,5246,"<p style='font-size: 25px;'>Mom does not allow Daphne to eat cookies. <br>One day, after returning home, Mom asks Daphne: &quot;Did you eat all of the cookies?&quot;<br>Daphne replies: &quot;I ate some of the cookies.&quot;<br>Would you conclude that Daphne did not eat all of the cookies?</p>",114139,21,some,2,3
